cID_DI,BP,RI,sense,DVG_type,length_dvg,mean_read_counts,std_read_counts,mean_rpht,std_rpht,read_counts_virema,pBP_virema,pRI_virema,rpht_virema,read_counts_ditector,pBP_ditector,pRI_ditector,rpht_ditector,SampleID,Segment
++_271_1970,271,1970,++,Deletion_forward,587,3.0,1.0,43.28964318445664,13.633652674373597,2,0.0046403712296983,0.0014825796886582,29.65599051008304,4,0.0091743119266055,0.0014503263234227,56.92329585883023,9517,PB1
++_272_1978,272,1978,++,Deletion_forward,580,5.0,0.0,72.64704804937269,1.492928225834902,5,0.0117647058823529,0.0036023054755043,74.13997627520759,5,0.0116279069767441,0.0035663338088445,71.15411982353778,9517,PB1
++_276_1973,276,1973,++,Deletion_forward,589,12.0,3.0,173.4571583829935,40.00520108761984,9,0.0221130221130221,0.0065502183406113,133.45195729537366,15,0.0355450236966824,0.0065170166545981,213.4623594706133,9517,PB1
++_276_2076,276,2076,++,Deletion_forward,486,3.0,1.0,43.28964318445664,13.633652674373597,2,0.0049140049140049,0.0012165450121654,29.65599051008304,4,0.0094786729857819,0.00119189511323,56.92329585883023,9517,PB1
++_280_1796,280,1796,++,Deletion_forward,770,5.0,2.0,72.04987675903872,27.56589099391417,3,0.0077922077922077,0.0021413276231263,44.48398576512455,7,0.0176767676767676,0.0021321961620469,99.61576775295288,9517,PB1
++_281_1981,281,1981,++,Deletion_forward,586,4.0,2.0,57.5204671491642,27.864476639081158,2,0.0052219321148825,0.0014275517487508,29.65599051008304,6,0.0153061224489795,0.0014214641080312,85.38494378824535,9517,PB1
++_290_2019,290,2019,++,Deletion_forward,557,2.0,0.0,29.05881921974908,0.5971712903339625,2,0.0051282051282051,0.0012755102040816,29.65599051008304,2,0.005089058524173,0.0012642225031605,28.461647929415115,9517,PB1
++_309_1876,309,1876,++,Deletion_forward,719,1.5,0.5,21.64482159222832,6.816826337186797,1,0.0026041666666666,0.0007272727272727,14.82799525504152,2,0.0051679586563307,0.0007230657989877,28.461647929415115,9517,PB1
++_322_1814,322,1814,++,Deletion_forward,794,9.5,5.5,136.3871702453897,77.07518922522362,4,0.0115942028985507,0.0029761904761904,59.31198102016608,15,0.0423728813559322,0.0029717682020802,213.4623594706133,9517,PB1
++_336_1878,336,1878,++,Deletion_forward,744,2.5,0.5,36.17423120210286,6.518240692019818,2,0.0058479532163742,0.0014609203798392,29.65599051008304,3,0.0086455331412103,0.001453488372093,42.69247189412268,9517,PB1
++_39_45,39,45,++,Deletion_forward,2280,2.5,0.5,36.47281684726983,8.011168917854718,3,0.0113636363636363,0.0107142857142857,44.48398576512455,2,0.0063091482649842,0.0089820359281437,28.461647929415115,9517,PB1
++_44_74,44,74,++,Deletion_forward,2256,1.5,0.5,21.64482159222832,6.816826337186797,1,0.0036231884057971,0.0023696682464454,14.82799525504152,2,0.0060240963855421,0.0021097046413502,28.461647929415115,9517,PB1
++_454_1639,454,1639,++,Deletion_forward,1101,1.5,0.5,21.64482159222832,6.816826337186797,1,0.0034129692832764,0.0009541984732824,14.82799525504152,2,0.0068728522336769,0.0009478672985781,28.461647929415115,9517,PB1
++_454_1890,454,1890,++,Deletion_forward,850,15.0,9.0,215.25387334161525,126.28590181136616,6,0.0204778156996587,0.0044280442804428,88.9679715302491,24,0.0824742268041237,0.0044052863436123,341.5397751529814,9517,PB1
++_455_1698,455,1698,++,Deletion_forward,1043,5.0,0.0,72.64704804937269,1.492928225834902,5,0.0190839694656488,0.0043365134431916,74.13997627520759,5,0.0187265917602996,0.0043290043290043,71.15411982353778,9517,PB1
++_455_1776,455,1776,++,Deletion_forward,965,2.0,1.0,28.7602335745821,13.932238319540575,1,0.0038167938931297,0.0007390983000739,14.82799525504152,3,0.0112359550561797,0.0007358351729212,42.69247189412268,9517,PB1
++_456_1633,456,1633,++,Deletion_forward,1109,2.5,0.5,36.17423120210286,6.518240692019818,2,0.0077519379844961,0.0018709073900841,29.65599051008304,3,0.0115830115830115,0.0018535681186283,42.69247189412268,9517,PB1
++_475_1849,475,1849,++,Deletion_forward,912,1.0,0.0,14.529409609874538,0.2985856451669813,1,0.0040160642570281,0.0007209805335255,14.82799525504152,1,0.0040160642570281,0.0007189072609633,14.230823964707556,9517,PB1
++_483_1693,483,1693,++,Deletion_forward,1076,1.5,0.5,21.9434072373953,7.712583272687741,2,0.0081632653061224,0.0017513134851138,29.65599051008304,1,0.0040816326530612,0.001743679163034,14.230823964707556,9517,PB1
++_488_1653,488,1653,++,Deletion_forward,1121,2.0,1.0,28.7602335745821,13.932238319540575,1,0.0040160642570281,0.0009823182711198,14.82799525504152,3,0.0119521912350597,0.0009727626459143,42.69247189412268,9517,PB1
++_497_1672,497,1672,++,Deletion_forward,1111,3.0,1.0,43.28964318445664,13.633652674373597,2,0.0087719298245614,0.0017211703958691,29.65599051008304,4,0.0173160173160173,0.0017079419299743,56.92329585883023,9517,PB1
++_541_1648,541,1648,++,Deletion_forward,1179,1.0,0.0,14.529409609874538,0.2985856451669813,1,0.0042735042735042,0.0009624639076034,14.82799525504152,1,0.0042735042735042,0.000956937799043,14.230823964707556,9517,PB1
++_553_1552,553,1552,++,Deletion_forward,1287,1.5,0.5,21.64482159222832,6.816826337186797,1,0.0040983606557377,0.0010373443983402,14.82799525504152,2,0.0080971659919028,0.0010351966873706,28.461647929415115,9517,PB1
++_576_1399,576,1399,++,Deletion_forward,1463,1.0,0.0,14.529409609874538,0.2985856451669813,1,0.0038610038610038,0.0019193857965451,14.82799525504152,1,0.0038461538461538,0.0019193857965451,14.230823964707556,9517,PB1
++_588_1520,588,1520,++,Deletion_forward,1354,2.0,1.0,28.7602335745821,13.932238319540575,1,0.0040650406504065,0.00125,14.82799525504152,3,0.0120967741935483,0.0012453300124533,42.69247189412268,9517,PB1
++_615_1936,615,1936,++,Deletion_forward,965,4.0,0.0,58.11763843949815,1.194342580667925,4,0.0176211453744493,0.0030935808197989,59.31198102016608,4,0.0171673819742489,0.0030816640986132,56.92329585883023,9517,PB1
++_702_1486,702,1486,++,Deletion_forward,1502,2.0,1.0,28.7602335745821,13.932238319540575,1,0.0049751243781094,0.0012987012987012,14.82799525504152,3,0.0144927536231884,0.0012919896640826,42.69247189412268,9517,PB1
++_71_2042,71,2042,++,Deletion_forward,315,2.5,0.5,36.47281684726983,8.011168917854718,3,0.0071428571428571,0.0019685039370078,44.48398576512455,2,0.0042372881355932,0.0019620667102681,28.461647929415115,9517,PB1
++_729_1497,729,1497,++,Deletion_forward,1518,2.0,1.0,28.7602335745821,13.932238319540575,1,0.005181347150259,0.0012722646310432,14.82799525504152,3,0.0151515151515151,0.0012674271229404,42.69247189412268,9517,PB1
++_800_1308,800,1308,++,Deletion_forward,1778,1.0,0.0,14.529409609874538,0.2985856451669813,1,0.0051020408163265,0.0034722222222222,14.82799525504152,1,0.005050505050505,0.0034602076124567,14.230823964707556,9517,PB1
-+_1469_1648,1469,1648,-+,3cb/sb,1455,1.5,0.5,21.64482159222832,6.816826337186797,1,0.0013245033112582,0.0009624639076034,14.82799525504152,2,0.0026246719160104,0.000956937799043,28.461647929415115,9517,PB1
-+_1556_874,1556,874,-+,3cb/sb,2142,1.0,0.0,14.529409609874538,0.2985856451669813,1,0.0010235414534288,0.0049504950495049,14.82799525504152,1,0.0010204081632653,0.0049504950495049,14.230823964707556,9517,PB1
-+_1643_1474,1643,1474,-+,3cb/sb,1455,1.5,0.5,21.9434072373953,7.712583272687741,2,0.0018939393939393,0.0026350461133069,29.65599051008304,1,0.0009372071227741,0.0026246719160104,14.230823964707556,9517,PB1
-+_1975_1632,1975,1632,-+,3cb/sb,965,1.5,0.5,21.64482159222832,6.816826337186797,1,0.0007256894049346,0.0009372071227741,14.82799525504152,2,0.0014440433212996,0.0009276437847866,28.461647929415115,9517,PB1
++_147_2015,147,2015,++,Deletion_forward,417,2.0,0.0,34.52003732744889,1.3415369956638905,2,0.0017889087656529,0.0025706940874035,35.861574323112784,2,0.0017079419299743,0.0025575447570332,33.178500331785,9517,PB2
++_149_2071,149,2071,++,Deletion_forward,363,1.0,0.0,17.260018663724445,0.6707684978319453,1,0.0009140767824497,0.0008810572687224,17.930787161556392,1,0.0008431703204047,0.0008591065292096,16.5892501658925,9517,PB2
++_149_2073,149,2073,++,Deletion_forward,361,52.5,0.5,905.8155955966176,26.58533680431492,52,0.0475319926873857,0.0415335463258785,932.4009324009324,53,0.0446880269814502,0.0401544401544401,879.2302587923026,9517,PB2
++_153_2045,153,2045,++,Deletion_forward,393,45.0,31.0,797.4946633003904,565.2451609778955,76,0.0766902119071644,0.0781893004115226,1362.7398242782858,14,0.0130841121495327,0.0777096114519427,232.249502322495,9517,PB2
++_155_1948,155,1948,++,Deletion_forward,492,2.0,1.0,35.19080582528083,18.60155565938833,3,0.0032930845225027,0.0044576523031203,53.79236148466917,1,0.001063829787234,0.0044247787610619,16.5892501658925,9517,PB2
++_157_2091,157,2091,++,Deletion_forward,351,5.0,1.0,85.62932482079029,13.906176174564727,4,0.0044052863436123,0.0033250207813798,71.72314864622557,6,0.0064102564102564,0.0032493907392363,99.53550099535502,9517,PB2
++_162_2050,162,2050,++,Deletion_forward,397,1.0,0.0,17.260018663724445,0.6707684978319453,1,0.0010964912280701,0.0010351966873706,17.930787161556392,1,0.001063829787234,0.001019367991845,16.5892501658925,9517,PB2
++_165_2092,165,2092,++,Deletion_forward,358,5.5,0.5,94.59471840156849,4.94078259378653,5,0.0054406964091403,0.0039619651347068,89.65393580778196,6,0.0063157894736842,0.0037622272385252,99.53550099535502,9517,PB2
++_167_2055,167,2055,++,Deletion_forward,397,5.5,2.5,96.60702389506432,46.83927339738681,8,0.0091533180778032,0.0079365079365079,143.4462972924511,3,0.0031948881789137,0.0078277886497064,49.76775049767751,9517,PB2
++_167_2093,167,2093,++,Deletion_forward,359,20.5,18.5,366.23959981624216,333.06109948445715,39,0.0446224256292906,0.0298165137614678,699.3006993006993,2,0.0021299254526091,0.029191616766467,33.178500331785,9517,PB2
++_170_2068,170,2068,++,Deletion_forward,387,18.0,10.0,317.3880209253595,184.6740195982195,28,0.0338164251207729,0.0254314259763851,502.062040523579,8,0.0094117647058823,0.025,132.71400132714,9517,PB2
++_180_2092,180,2092,++,Deletion_forward,373,4.5,0.5,77.33469973784403,5.611551091618473,4,0.0050377833753148,0.0031695721077654,71.72314864622557,5,0.0061425061425061,0.0030097817908201,82.94625082946251,9517,PB2
++_1819_1833,1819,1833,++,Deletion_forward,2271,3.5,0.5,60.74544957195154,10.977699074274028,4,0.007380073800738,0.0069444444444444,71.72314864622557,3,0.0055865921787709,0.0068728522336769,49.76775049767751,9517,PB2
++_184_1963,184,1963,++,Deletion_forward,506,3.0,0.0,51.78005599117334,2.0123054934958304,3,0.0037783375314861,0.0043668122270742,53.79236148466917,3,0.0036855036855036,0.004341534008683,49.76775049767751,9517,PB2
++_1894_930,1894,930,++,Insertion_forward,3249,1.0,0.0,17.260018663724445,0.6707684978319453,1,0.0015948963317384,0.0045662100456621,17.930787161556392,1,0.0015698587127158,0.0043668122270742,16.5892501658925,9517,PB2
++_1902_2075,1902,2075,++,Deletion_forward,2112,1.0,0.0,17.260018663724445,0.6707684978319453,1,0.0016051364365971,0.0008032128514056,17.930787161556392,1,0.001564945226917,0.0007788161993769,16.5892501658925,9517,PB2
++_194_2025,194,2025,++,Deletion_forward,454,2.0,0.0,34.52003732744889,1.3415369956638905,2,0.0024721878862793,0.0026455026455026,35.861574323112784,2,0.002415458937198,0.0026350461133069,33.178500331785,9517,PB2
++_2026_2053,2026,2053,++,Deletion_forward,2258,4.0,2.0,70.38161165056167,37.20311131877667,6,0.008,0.0060180541624874,107.58472296933834,2,0.0026702269692923,0.0059288537549407,33.178500331785,9517,PB2
++_204_2014,204,2014,++,Deletion_forward,475,1.5,0.5,25.5546437466707,7.623856585114305,1,0.0012515644555694,0.0012919896640826,17.930787161556392,2,0.0024183796856106,0.0012836970474967,33.178500331785,9517,PB2
++_204_2066,204,2066,++,Deletion_forward,423,3.5,0.5,60.74544957195154,10.977699074274028,4,0.0050062578222778,0.0038986354775828,71.72314864622557,3,0.0036275695284159,0.0038461538461538,49.76775049767751,9517,PB2
++_204_2074,204,2074,++,Deletion_forward,415,2.5,0.5,43.48543090822709,10.306930576442085,3,0.0037546933667083,0.0024038461538461,53.79236148466917,2,0.0024183796856106,0.0023291925465838,33.178500331785,9517,PB2
++_208_2044,208,2044,++,Deletion_forward,449,23.0,6.0,401.00504025265394,118.9877874324814,29,0.0370843989769821,0.0322222222222222,519.9928276851354,17,0.0208845208845208,0.0294715447154471,282.01725282017253,9517,PB2
++_209_1632,209,1632,++,Deletion_forward,862,2.0,0.0,34.52003732744889,1.3415369956638905,2,0.0027285129604365,0.0051413881748071,35.861574323112784,2,0.0026315789473684,0.0051282051282051,33.178500331785,9517,PB2
++_209_2092,209,2092,++,Deletion_forward,402,1.0,0.0,17.260018663724445,0.6707684978319453,1,0.0013642564802182,0.0007923930269413,17.930787161556392,1,0.0013157894736842,0.000752445447705,16.5892501658925,9517,PB2
++_211_2080,211,2080,++,Deletion_forward,416,4.5,2.5,79.34700523133988,46.16850489955488,7,0.0095890410958904,0.0058236272878535,125.51551013089475,2,0.0026455026455026,0.0056497175141242,33.178500331785,9517,PB2
++_219_1861,219,1861,++,Deletion_forward,643,1.0,0.0,17.260018663724445,0.6707684978319453,1,0.0013908205841446,0.0015822784810126,17.930787161556392,1,0.0013458950201884,0.0015673981191222,16.5892501658925,9517,PB2
++_219_1904,219,1904,++,Deletion_forward,600,2.5,1.5,44.15619940605903,27.566949240166533,4,0.0055632823365785,0.0063593004769475,71.72314864622557,1,0.0013458950201884,0.0062111801242236,16.5892501658925,9517,PB2
++_224_1972,224,1972,++,Deletion_forward,537,2.0,1.0,33.84926882961695,15.91848166806056,1,0.0014025245441795,0.0013623978201634,17.930787161556392,3,0.0040650406504065,0.0013568521031207,49.76775049767751,9517,PB2
++_250_1935,250,1935,++,Deletion_forward,600,3.0,1.0,51.1092874933414,15.24771317022861,2,0.0033613445378151,0.0029411764705882,35.861574323112784,4,0.0066666666666666,0.0029027576197387,66.35700066357,9517,PB2
++_258_1794,258,1794,++,Deletion_forward,749,2.5,0.5,42.81466241039514,6.953088087282364,2,0.0033670033670033,0.0036630036630036,35.861574323112784,3,0.005008347245409,0.0036496350364963,49.76775049767751,9517,PB2
++_268_1863,268,1863,++,Deletion_forward,690,2.5,1.5,42.1438939125632,24.213106751006805,1,0.0017421602787456,0.0016051364365971,17.930787161556392,4,0.0068846815834767,0.001592356687898,66.35700066357,9517,PB2
++_270_1851,270,1851,++,Deletion_forward,704,2.0,1.0,33.84926882961695,15.91848166806056,1,0.0017699115044247,0.0016666666666666,17.930787161556392,3,0.0051993067590987,0.0016638935108153,49.76775049767751,9517,PB2
++_284_1997,284,1997,++,Deletion_forward,572,1.5,0.5,25.5546437466707,7.623856585114305,1,0.0016778523489932,0.0012970168612191,17.930787161556392,2,0.0033444816053511,0.0012886597938144,33.178500331785,9517,PB2
++_285_1972,285,1972,++,Deletion_forward,598,30.5,11.5,518.7167315185283,178.03177544895684,19,0.0319865319865319,0.0258855585831062,340.68495606957146,42,0.0704697986577181,0.0257801899592944,696.7485069674851,9517,PB2
++_291_1939,291,1939,++,Deletion_forward,637,1.0,0.0,17.260018663724445,0.6707684978319453,1,0.0018761726078799,0.0014705882352941,17.930787161556392,1,0.0018691588785046,0.0014471780028943,16.5892501658925,9517,PB2
++_293_1987,293,1987,++,Deletion_forward,591,2.0,0.0,34.52003732744889,1.3415369956638905,2,0.0038022813688212,0.0026212319790301,35.861574323112784,2,0.0037807183364839,0.0026281208935611,33.178500331785,9517,PB2
++_298_1990,298,1990,++,Deletion_forward,593,1.5,0.5,25.5546437466707,7.623856585114305,1,0.0019157088122605,0.0012987012987012,17.930787161556392,2,0.0037807183364839,0.0012970168612191,33.178500331785,9517,PB2
++_314_2121,314,2121,++,Deletion_forward,478,1.0,0.0,17.260018663724445,0.6707684978319453,1,0.0019762845849802,0.0007604562737642,17.930787161556392,1,0.001953125,0.0007235890014471,16.5892501658925,9517,PB2
++_317_2182,317,2182,++,Deletion_forward,420,1.0,0.0,17.260018663724445,0.6707684978319453,1,0.0019646365422396,0.0010741138560687,17.930787161556392,1,0.0019417475728155,0.0009852216748768,16.5892501658925,9517,PB2
++_321_1917,321,1917,++,Deletion_forward,689,1.0,0.0,17.260018663724445,0.6707684978319453,1,0.002020202020202,0.0016207455429497,17.930787161556392,1,0.0019960079840319,0.0015105740181268,16.5892501658925,9517,PB2
++_328_1879,328,1879,++,Deletion_forward,734,3.5,1.5,59.40391257628765,23.542338253174865,2,0.0040322580645161,0.0031298904538341,35.861574323112784,5,0.0100200400801603,0.0031201248049922,82.94625082946251,9517,PB2
++_346_1792,346,1792,++,Deletion_forward,839,3.5,0.5,60.07468107411959,6.282319589450417,3,0.0061224489795918,0.0055147058823529,53.79236148466917,4,0.008080808080808,0.0054844606946983,66.35700066357,9517,PB2
++_354_1859,354,1859,++,Deletion_forward,780,17.5,7.5,297.0195628814382,117.71169126587432,10,0.0232558139534883,0.0158982511923688,179.30787161556393,25,0.0561797752808988,0.0157728706624605,414.7312541473125,9517,PB2
++_359_1890,359,1890,++,Deletion_forward,754,1.5,0.5,25.5546437466707,7.623856585114305,1,0.0024509803921568,0.0016051364365971,17.930787161556392,2,0.0048780487804878,0.0015948963317384,33.178500331785,9517,PB2
++_376_1846,376,1846,++,Deletion_forward,815,3.0,1.0,51.1092874933414,15.24771317022861,2,0.0047281323877068,0.0033898305084745,35.861574323112784,4,0.0093896713615023,0.0033898305084745,66.35700066357,9517,PB2
++_391_1727,391,1727,++,Deletion_forward,949,2.0,1.0,33.84926882961695,15.91848166806056,1,0.0024213075060532,0.002415458937198,17.930787161556392,3,0.0070257611241217,0.002415458937198,49.76775049767751,9517,PB2
++_407_1838,407,1838,++,Deletion_forward,854,10.5,4.5,178.21173772886294,70.6270147595246,6,0.0149625935162094,0.0104712041884816,107.58472296933834,15,0.037037037037037,0.0104347826086956,248.83875248838757,9517,PB2
++_425_1768,425,1768,++,Deletion_forward,942,2.5,0.5,42.81466241039514,6.953088087282364,2,0.0055865921787709,0.0046082949308755,35.861574323112784,3,0.0083102493074792,0.0045558086560364,49.76775049767751,9517,PB2
++_443_1828,443,1828,++,Deletion_forward,900,2.5,0.5,42.81466241039514,6.953088087282364,2,0.0052083333333333,0.0036630036630036,35.861574323112784,3,0.0078125,0.0036496350364963,49.76775049767751,9517,PB2
++_452_1685,452,1685,++,Deletion_forward,1052,2.0,1.0,33.84926882961695,15.91848166806056,1,0.0026737967914438,0.0025125628140703,17.930787161556392,3,0.0080428954423592,0.0025062656641604,49.76775049767751,9517,PB2
++_456_2094,456,2094,++,Deletion_forward,647,1.5,0.5,25.5546437466707,7.623856585114305,1,0.0026525198938992,0.0007633587786259,17.930787161556392,2,0.0053050397877984,0.0007462686567164,33.178500331785,9517,PB2
++_460_1877,460,1877,++,Deletion_forward,868,1.5,0.5,25.5546437466707,7.623856585114305,1,0.0026595744680851,0.0015974440894568,17.930787161556392,2,0.0053475935828877,0.0015898251192368,33.178500331785,9517,PB2
++_463_2011,463,2011,++,Deletion_forward,737,1.5,0.5,25.5546437466707,7.623856585114305,1,0.0026666666666666,0.0012919896640826,17.930787161556392,2,0.0053619302949061,0.0012870012870012,33.178500331785,9517,PB2
++_471_1780,471,1780,++,Deletion_forward,976,43.5,0.5,750.4754276230974,20.54842032382743,43,0.1295180722891566,0.0831721470019342,771.0238479469249,44,0.1218836565096952,0.0826923076923076,729.92700729927,9517,PB2
